timestamp,open,high,low,close,volume,timestamp_unix
2023-09-05 04:00:00,25680.1,25743.0,25669.8,25720.3,904376,1693886400
2023-09-05 08:00:00,25720.3,25797.0,25645.0,25774.5,1025167,1693900800
2023-09-05 12:00:00,25774.4,25890.9,25611.6,25746.2,4008718,1693915200
2023-09-05 16:00:00,25746.6,25838.3,25677.0,25677.1,2284835,1693929600
2023-09-05 20:00:00,25677.1,25791.8,25670.1,25780.3,837433,1693944000
2023-09-06 00:00:00,25780.2,25854.7,25764.8,25779.2,860746,1693958400
2023-09-06 04:00:00,25779.2,25783.5,25718.1,25718.2,582388,1693972800
2023-09-06 08:00:00,25718.1,25763.4,25711.8,25723.9,491721,1693987200
2023-09-06 12:00:00,25724.0,25768.8,25532.7,25586.2,3658387,1694001600
2023-09-06 16:00:00,25586.1,26035.1,25350.1,25672.0,8758729,1694016000
2023-09-06 20:00:00,25672.1,25771.6,25642.8,25751.1,920553,1694030400
2023-09-07 00:00:00,25751.0,25829.2,25718.2,25825.5,622072,1694044800
2023-09-07 04:00:00,25826.9,25838.6,25736.8,25754.4,401659,1694059200
2023-09-07 08:00:00,25754.4,25754.4,25683.8,25699.6,541986,1694073600
2023-09-07 12:00:00,25699.5,25822.5,25612.6,25774.0,2056563,1694088000
2023-09-07 16:00:00,25773.9,25962.4,25767.0,25867.5,2311789,1694102400
2023-09-07 20:00:00,25866.0,26425.5,25845.9,26238.8,7296239,1694116800
2023-09-08 00:00:00,26238.9,26427.3,26187.0,26242.1,1279469,1694131200
2023-09-08 04:00:00,26242.1,26369.2,26178.9,26245.5,1160830,1694145600
2023-09-08 08:00:00,26245.6,26252.9,25627.8,25831.3,4623908,1694160000
2023-09-08 12:00:00,25831.3,25946.0,25790.0,25837.4,1626945,1694174400
2023-09-08 16:00:00,25837.4,25883.8,25713.7,25883.8,1565325,1694188800
2023-09-08 20:00:00,25883.9,25919.5,25841.4,25893.9,997002,1694203200
2023-09-09 00:00:00,25893.8,25893.8,25838.9,25861.3,647536,1694217600
2023-09-09 04:00:00,25861.3,25882.1,25826.6,25876.4,171352,1694232000
2023-09-09 08:00:00,25876.4,25894.1,25837.5,25852.3,364325,1694246400
2023-09-09 12:00:00,25852.3,25924.3,25788.0,25882.6,1267282,1694260800
2023-09-09 16:00:00,25882.6,25931.9,25837.6,25862.0,482059,1694275200
2023-09-09 20:00:00,25862.0,25908.2,25850.5,25889.3,364560,1694289600
2023-09-10 00:00:00,25889.2,25889.3,25823.6,25855.2,425884,1694304000
2023-09-10 04:00:00,25855.2,25860.4,25739.0,25836.6,1054371,1694318400
2023-09-10 08:00:00,25836.5,25851.4,25781.9,25786.3,425570,1694332800
2023-09-10 12:00:00,25785.2,25824.8,25711.0,25770.4,990636,1694347200
2023-09-10 16:00:00,25770.3,25849.9,25562.0,25787.2,2677462,1694361600
2023-09-10 20:00:00,25787.2,26035.7,25763.2,25834.1,2367913,1694376000
2023-09-11 00:00:00,25834.0,25864.3,25645.3,25729.9,1270551,1694390400
2023-09-11 04:00:00,25729.9,25890.0,25716.0,25806.2,1118021,1694404800
2023-09-11 08:00:00,25806.1,25817.9,25568.0,25593.9,2605892,1694419200
2023-09-11 12:00:00,25593.8,25746.9,24936.4,25105.7,11121162,1694433600
2023-09-11 16:00:00,25105.6,25236.8,24977.9,25000.8,3936882,1694448000
2023-09-11 20:00:00,25000.8,25206.6,24884.1,25157.1,2600370,1694462400
2023-09-12 00:00:00,25157.1,25937.9,25122.5,25784.2,7349383,1694476800
2023-09-12 04:00:00,25784.3,25974.0,25605.1,25806.4,3506345,1694491200
2023-09-12 08:00:00,25806.4,26329.6,25722.4,26083.9,5061259,1694505600
2023-09-12 12:00:00,26085.6,26390.0,26021.3,26188.5,5416270,1694520000
2023-09-12 16:00:00,26189.6,26580.0,25871.1,26053.6,7435550,1694534400
2023-09-12 20:00:00,26053.5,26144.6,25771.9,25823.7,2196844,1694548800
2023-09-13 00:00:00,25823.6,25972.7,25752.0,25861.1,1388426,1694563200
2023-09-13 04:00:00,25861.1,26097.9,25843.4,25863.8,1967098,1694577600
2023-09-13 08:00:00,25863.8,26233.0,25856.1,26188.3,2154049,1694592000
2023-09-13 12:00:00,26188.4,26375.0,26003.0,26227.8,4012388,1694606400
2023-09-13 16:00:00,26227.9,26391.9,26042.0,26127.7,3175494,1694620800
2023-09-13 20:00:00,26127.7,26291.0,26127.7,26211.1,993909,1694635200
2023-09-14 00:00:00,26211.1,26536.3,26114.6,26254.6,3711094,1694649600
2023-09-14 04:00:00,26254.6,26381.9,26152.7,26331.5,1085787,1694664000
2023-09-14 08:00:00,26331.6,26474.9,26257.2,26433.6,1177129,1694678400
2023-09-14 12:00:00,26433.6,26780.0,26328.1,26679.4,6497361,1694692800
2023-09-14 16:00:00,26679.5,26850.0,26531.5,26665.1,3590608,1694707200
2023-09-14 20:00:00,26664.2,26705.6,26460.1,26510.5,1783537,1694721600
2023-09-15 00:00:00,26510.6,26610.0,26436.0,26604.4,1180993,1694736000
2023-09-15 04:00:00,26604.4,26644.3,26541.5,26552.1,711166,1694750400
2023-09-15 08:00:00,26552.1,26675.5,26364.2,26411.8,1680674,1694764800
2023-09-15 12:00:00,26411.8,26513.4,26214.3,26308.0,4482229,1694779200
2023-09-15 16:00:00,26308.2,26431.5,26307.1,26389.0,1457436,1694793600
2023-09-15 20:00:00,26388.9,26876.0,26364.8,26583.0,4141623,1694808000
2023-09-16 00:00:00,26583.0,26767.2,26559.3,26603.9,1530287,1694822400
2023-09-16 04:00:00,26603.9,26604.5,26459.1,26483.9,1054605,1694836800
2023-09-16 08:00:00,26483.9,26572.2,26437.6,26510.2,1243275,1694851200
2023-09-16 12:00:00,26510.1,26567.4,26470.2,26502.1,599281,1694865600
2023-09-16 16:00:00,26502.0,26610.0,26491.3,26518.5,1030196,1694880000
2023-09-16 20:00:00,26518.4,26566.0,26500.1,26543.1,459028,1694894400
2023-09-17 00:00:00,26543.1,26543.2,26406.6,26515.3,1366378,1694908800
2023-09-17 04:00:00,26515.3,26552.5,26488.0,26488.0,731259,1694923200
2023-09-17 08:00:00,26488.0,26607.9,26485.7,26558.8,659449,1694937600
2023-09-17 12:00:00,26558.8,26588.4,26515.5,26536.6,953490,1694952000
2023-09-17 16:00:00,26536.6,26536.6,26455.4,26489.7,818457,1694966400
2023-09-17 20:00:00,26489.8,26526.3,26388.1,26515.7,1488301,1694980800
2023-09-18 00:00:00,26515.7,26734.7,26375.0,26639.1,3837031,1694995200
2023-09-18 04:00:00,26639.1,26789.0,26554.0,26694.3,1573512,1695009600
2023-09-18 08:00:00,26695.4,27216.2,26667.9,27174.4,6184286,1695024000
2023-09-18 12:00:00,27174.4,27391.8,27121.1,27249.0,5589500,1695038400
2023-09-18 16:00:00,27249.1,27289.5,26618.1,26808.6,7549132,1695052800
2023-09-18 20:00:00,26808.5,26867.2,26725.0,26756.8,1675181,1695067200
2023-09-19 00:00:00,26756.8,26824.8,26661.0,26809.7,1313901,1695081600
2023-09-19 04:00:00,26809.6,26859.1,26744.2,26834.3,921276,1695096000
2023-09-19 08:00:00,26834.2,27460.0,26834.2,27223.8,6451297,1695110400
2023-09-19 12:00:00,27223.8,27465.0,26870.0,27408.0,8722696,1695124800
2023-09-19 16:00:00,27407.9,27468.0,27060.0,27173.7,4730893,1695139200
2023-09-19 20:00:00,27173.7,27214.2,26978.0,27194.5,2280076,1695153600
2023-09-20 00:00:00,27194.5,27379.0,27080.0,27109.2,2065008,1695168000
2023-09-20 04:00:00,27109.2,27149.0,26931.0,27091.8,1930177,1695182400
2023-09-20 08:00:00,27091.8,27183.0,26938.6,27082.4,3255645,1695196800
2023-09-20 12:00:00,27082.3,27226.0,26984.3,27169.1,3337223,1695211200
2023-09-20 16:00:00,27169.1,27283.9,26772.4,26912.9,8445689,1695225600
2023-09-20 20:00:00,26912.9,27227.0,26907.2,27110.6,2850807,1695240000
2023-09-21 00:00:00,27110.6,27143.5,26926.0,27019.7,1794734,1695254400
2023-09-21 04:00:00,27019.7,27085.8,26965.9,26977.5,932988,1695268800
2023-09-21 08:00:00,26977.5,27001.1,26618.4,26722.5,5372988,1695283200
2023-09-21 12:00:00,26722.4,26765.9,26370.8,26573.4,7170030,1695297600
2023-09-21 16:00:00,26572.8,26683.6,26541.0,26592.5,2083442,1695312000
2023-09-21 20:00:00,26592.6,26606.2,26486.9,26553.7,1197249,1695326400
2023-09-22 00:00:00,26553.7,26653.9,26460.0,26610.9,2221204,1695340800
2023-09-22 04:00:00,26611.0,26691.8,26565.3,26661.4,1143348,1695355200
2023-09-22 08:00:00,26661.5,26733.4,26581.1,26630.0,1583902,1695369600
2023-09-22 12:00:00,26630.1,26680.0,26550.0,26622.9,2171102,1695384000
2023-09-22 16:00:00,26622.8,26629.9,26521.0,26527.4,1311350,1695398400
2023-09-22 20:00:00,26527.4,26584.8,26478.2,26569.8,1009987,1695412800
2023-09-23 00:00:00,26569.8,26607.6,26518.8,26522.7,502323,1695427200
2023-09-23 04:00:00,26522.7,26574.1,26505.0,26566.7,506933,1695441600
2023-09-23 08:00:00,26570.1,26579.8,26546.3,26560.2,254097,1695456000
2023-09-23 12:00:00,26560.2,26573.0,26540.0,26569.6,523821,1695470400
2023-09-23 16:00:00,26569.5,26622.2,26551.2,26597.7,671739,1695484800
2023-09-23 20:00:00,26597.7,26598.8,26553.9,26563.2,335583,1695499200
2023-09-24 00:00:00,26563.2,26578.4,26553.1,26561.9,364511,1695513600
2023-09-24 04:00:00,26561.9,26562.0,26543.0,26552.1,219741,1695528000
2023-09-24 08:00:00,26552.2,26598.8,26552.2,26586.9,291842,1695542400
2023-09-24 12:00:00,26587.0,26611.7,26553.3,26565.6,551814,1695556800
2023-09-24 16:00:00,26565.5,26725.0,26303.0,26440.1,4788887,1695571200
2023-09-24 20:00:00,26440.0,26508.5,26100.0,26232.6,3627079,1695585600
2023-09-25 00:00:00,26232.7,26322.9,25983.1,26143.3,4106149,1695600000
2023-09-25 04:00:00,26143.4,26182.1,26029.7,26181.1,1222259,1695614400
2023-09-25 08:00:00,26181.2,26221.8,26015.0,26068.1,1835400,1695628800
2023-09-25 12:00:00,26068.0,26290.4,25990.0,26229.9,3187244,1695643200
2023-09-25 16:00:00,26229.9,26411.0,26210.1,26311.1,3476260,1695657600
2023-09-25 20:00:00,26311.1,26428.1,26254.0,26297.2,1380724,1695672000
2023-09-26 00:00:00,26297.3,26383.6,26225.5,26342.1,803966,1695686400
2023-09-26 04:00:00,26342.1,26347.3,26246.6,26261.8,553339,1695700800
2023-09-26 08:00:00,26261.8,26320.3,26176.0,26258.4,1306190,1695715200
2023-09-26 12:00:00,26258.3,26293.6,26085.1,26117.5,2585804,1695729600
2023-09-26 16:00:00,26117.5,26282.2,26107.0,26243.7,1875995,1695744000
2023-09-26 20:00:00,26239.1,26271.6,26090.0,26210.2,1510603,1695758400
2023-09-27 00:00:00,26210.2,26272.7,26190.4,26269.3,959902,1695772800
2023-09-27 04:00:00,26269.3,26275.1,26226.1,26232.6,547537,1695787200
2023-09-27 08:00:00,26232.5,26828.2,26212.6,26751.8,6803430,1695801600
2023-09-27 12:00:00,26751.7,26830.0,26154.2,26290.0,8486507,1695816000
2023-09-27 16:00:00,26290.0,26300.0,26102.2,26253.0,2296093,1695830400
2023-09-27 20:00:00,26255.9,26377.2,26217.9,26358.3,1217839,1695844800
2023-09-28 00:00:00,26358.3,26544.0,26327.3,26362.9,2760307,1695859200
2023-09-28 04:00:00,26362.9,26495.6,26335.1,26444.5,1679934,1695873600
2023-09-28 08:00:00,26444.4,26623.5,26375.4,26456.0,2204490,1695888000
2023-09-28 12:00:00,26456.0,27056.5,26452.2,27003.6,8425771,1695902400
2023-09-28 16:00:00,27003.6,27298.2,26835.0,27087.0,8760540,1695916800
2023-09-28 20:00:00,27087.1,27147.7,26884.4,27002.9,2211856,1695931200
2023-09-29 00:00:00,27002.9,27126.4,26858.7,26943.3,1806660,1695945600
2023-09-29 04:00:00,26943.2,27227.4,26885.9,27164.6,1890399,1695960000
2023-09-29 08:00:00,27164.6,27164.6,26953.8,26957.7,1530281,1695974400
2023-09-29 12:00:00,26957.7,27088.6,26653.4,26876.3,7015277,1695988800
2023-09-29 16:00:00,26876.3,26940.5,26739.4,26910.4,1767477,1696003200
2023-09-29 20:00:00,26910.4,26973.2,26857.8,26899.7,932019,1696017600
2023-09-30 00:00:00,26899.7,26932.0,26878.8,26899.9,511248,1696032000
2023-09-30 04:00:00,26899.8,26943.0,26899.8,26922.0,452599,1696046400
2023-09-30 08:00:00,26922.1,26984.7,26911.1,26922.4,593780,1696060800
2023-09-30 12:00:00,26922.5,27080.0,26896.1,26981.4,1451260,1696075200
2023-09-30 16:00:00,26981.3,27029.9,26960.5,27010.5,718151,1696089600
2023-09-30 20:00:00,27010.5,27067.6,26933.0,26953.3,1005291,1696104000
2023-10-01 00:00:00,26953.2,27032.9,26945.7,27032.9,509117,1696118400
2023-10-01 04:00:00,27032.8,27141.0,27011.2,27094.7,875219,1696132800
2023-10-01 08:00:00,27094.7,27272.5,27075.9,27179.0,1637841,1696147200
2023-10-01 12:00:00,27179.0,27215.8,27074.2,27140.0,1233779,1696161600
2023-10-01 16:00:00,27140.0,27140.0,27027.8,27089.4,971872,1696176000
2023-10-01 20:00:00,27089.4,28555.4,27025.0,27977.0,9287491,1696190400
2023-10-02 00:00:00,27977.9,28210.8,27813.6,28115.6,3786114,1696204800
2023-10-02 04:00:00,28115.5,28417.0,27917.6,28290.9,5424587,1696219200
2023-10-02 08:00:00,28290.9,28473.0,28183.2,28186.8,5527913,1696233600
2023-10-02 12:00:00,28184.8,28579.7,27970.6,28020.2,7969035,1696248000
2023-10-02 16:00:00,28020.2,28110.9,27623.5,27957.5,7685293,1696262400
2023-10-02 20:00:00,27959.4,27959.4,27271.0,27489.1,3957421,1696276800
2023-10-03 00:00:00,27487.7,27625.6,27373.1,27592.0,2298306,1696291200
2023-10-03 04:00:00,27591.9,27658.4,27514.8,27530.4,1047995,1696305600
2023-10-03 08:00:00,27530.3,27627.1,27462.5,27543.1,1396119,1696320000
2023-10-03 12:00:00,27543.1,27573.4,27225.4,27330.3,4765726,1696334400
2023-10-03 16:00:00,27330.2,27470.4,27240.0,27263.1,2640432,1696348800
2023-10-03 20:00:00,27263.1,27458.3,27155.0,27414.3,2510346,1696363200
2023-10-04 00:00:00,27414.2,27503.3,27175.0,27414.9,3016094,1696377600
2023-10-04 04:00:00,27414.8,27442.3,27341.4,27437.7,728072,1696392000
2023-10-04 08:00:00,27437.7,27628.3,27427.3,27556.3,2027708,1696406400
2023-10-04 12:00:00,27556.4,27618.4,27320.1,27395.0,2619584,1696420800
2023-10-04 16:00:00,27395.0,27825.0,27389.6,27601.3,4559516,1696435200
2023-10-04 20:00:00,27601.3,27817.6,27547.8,27765.3,2037389,1696449600
2023-10-05 00:00:00,27764.0,27896.9,27636.0,27638.3,1512930,1696464000
2023-10-05 04:00:00,27638.3,27689.2,27539.0,27591.7,1684463,1696478400
2023-10-05 08:00:00,27591.7,27755.6,27582.1,27714.6,1163287,1696492800
2023-10-05 12:00:00,27714.7,28100.0,27383.1,27544.9,8625868,1696507200
